,gene,tech,organ,regulate,logFC,FDR
379,Tyrobp,STomics,Brain,Up,0.847538588052959,0.0148306039012867
380,Aspg,STomics,Brain,Up,0.811617521524875,0.0148306039012867
381,C1qb,STomics,Brain,Up,0.605297779326653,0.0148306039012867
382,Mog,STomics,Brain,Down,-0.508852823087217,0.014935165105084
383,Gpr141,STomics,Brain,Down,-1.06914332495068,0.0151705036518118
384,Mia,STomics,Brain,Down,-0.927510560980429,0.0161492481431496
385,Gm4950,STomics,Brain,Down,-0.735083408399968,0.0162702419787206
386,Fa2h,STomics,Brain,Down,-0.40013711134255,0.0162702419787206
387,3222401L13Rik,STomics,Brain,Up,0.840348526837253,0.0162702419787206
388,Igfbp4,STomics,Brain,Up,0.525581779193811,0.0162702419787206
389,Cd300c2,STomics,Brain,Up,0.657912377039772,0.0162702419787206
390,Pcdhb3,STomics,Brain,Up,0.628669042509677,0.0174594984804881
391,S100a4,STomics,Brain,Up,0.902142592765342,0.0180405069894692
392,Col8a1,STomics,Brain,Up,0.577407133131096,0.0181666906173351
393,Laptm5,STomics,Brain,Up,0.437484388297436,0.0187851091721528
394,Glra2,STomics,Brain,Down,-0.618642850234,0.0194893110134009
395,Tsix,STomics,Brain,Up,1.53278271470118,0.0207986096461948
396,Abca4,STomics,Brain,Up,0.738088927378598,0.0213768253515394
397,Gal3st1,STomics,Brain,Down,-0.702656150074281,0.0213768253515394
398,Ubap1l,STomics,Brain,Down,-0.62387092409248,0.0213768253515394
399,Trh,STomics,Brain,Down,-1.96922135563017,0.0213768253515394
400,Grb14,STomics,Brain,Down,-0.71005241459177,0.0219145683962827
401,Mvp,STomics,Brain,Up,0.473661577262858,0.0219145683962827
402,Pycard,STomics,Brain,Up,0.530490834044138,0.0224646660883425
403,Pcdhb5,STomics,Brain,Up,0.647315257452469,0.0231227576324491
404,Gm29478,STomics,Brain,Down,-1.07225216788258,0.0233384260002976
405,Ptger4,STomics,Brain,Up,0.882981497210074,0.0240914320854648
406,Sfmbt2,STomics,Brain,Down,-0.521883726541727,0.02523052694513
407,Olfr66,STomics,Brain,Down,-0.579358780924912,0.02523052694513
408,Itgb2,STomics,Brain,Up,0.762445418788986,0.0254379478217895
409,Cd84,STomics,Brain,Up,0.740783344769913,0.0263978160778489
410,Kcng2,STomics,Brain,Up,0.566176587313595,0.0267761300478833
411,Mal,STomics,Brain,Down,-0.406773364340591,0.0298129753556522
412,Ptk2b,STomics,Brain,Up,0.659569550650939,0.0312673120669123
413,Rbfox3,STomics,Brain,Up,0.593070437128693,0.03128582178813
414,D130009I18Rik,STomics,Brain,Up,1.45976042147825,0.031776525638421
415,Uchl4,STomics,Brain,Down,-0.651996489671928,0.031776525638421
416,Car1,STomics,Brain,Down,-0.78441445480338,0.033303350982014
417,B230209E15Rik,STomics,Brain,Up,0.73844239511559,0.033303350982014
418,Nkd1,STomics,Brain,Down,-0.66110352743203,0.0338072274182522
419,Ccdc88b,STomics,Brain,Up,0.635374654854911,0.0338072274182522
420,Rnf122,STomics,Brain,Down,-0.558793062219645,0.0338072274182522
421,Irf8,STomics,Brain,Up,0.544251370880863,0.0338072274182522
422,Bmp6,STomics,Brain,Up,0.52009326157077,0.0354237060912827
423,Fcer1g,STomics,Brain,Up,0.620920789080225,0.0362159518092518
424,Gamt,STomics,Brain,Down,-0.544889708261723,0.0383510586436263
425,Klf9,STomics,Brain,Up,0.445200747275973,0.0387482941438915
426,Ube4bos1,STomics,Brain,Up,1.73683468520726,0.0419680794743079
427,Plce1,STomics,Brain,Up,0.446592531892727,0.0456271838735287
428,Jsrp1,STomics,Brain,Up,0.607029503372905,0.0461985300468101
429,Il16,STomics,Brain,Up,0.718416560080773,0.0461985300468101
430,Hist3h2a,STomics,Brain,Down,-0.377568394378785,0.0462344098920857
431,Slc12a7,STomics,Brain,Up,0.668060595415955,0.0477815813341274
432,Tnnc1,STomics,Brain,Down,-0.896864439011163,0.0477815813341274
433,Ms4a6d,STomics,Brain,Up,0.827934068926543,0.0477815813341274
434,Sept1,STomics,Brain,Down,-0.534617874427764,0.0492876641203334
435,Tcp11,STomics,Brain,Down,-0.478762075699793,0.0492876641203334
436,Myot,Visium,Heart,Up,1.95551477678952,3.15610645162092e-08
437,Csprs,Visium,Heart,Up,3.39870657726023,3.15610645162092e-08
438,2310002L09Rik,Visium,Heart,Up,1.12860258952586,3.15610645162092e-08
439,Serpina3n,Visium,Heart,Up,1.83860290065632,5.44583328350075e-08
440,Acta1,Visium,Heart,Up,1.9926167986867,5.44583328350075e-08
441,Scn4b,Visium,Heart,Up,1.67620843237457,6.57110137863292e-08
442,Eef1a2,Visium,Heart,Up,1.51602979952349,2.40421686334292e-07
443,Neat1,Visium,Heart,Up,1.12714151014266,2.44691139298429e-07
444,Ano5,Visium,Heart,Up,3.64221726387352,2.44691139298429e-07
445,Ano10,Visium,Heart,Down,-1.46414592401384,2.53160074841968e-07
446,Edn3,Visium,Heart,Up,3.08870155545536,2.99441953545195e-07
447,Bdh1,Visium,Heart,Up,1.14703175042803,3.18369776950368e-07
448,Klk1b26,Visium,Heart,Up,4.06253789919296,3.18369776950368e-07
449,Sfrp5,Visium,Heart,Down,-2.71049452492492,9.07975239538709e-07
450,Dbh,Visium,Heart,Down,-1.85847975408367,1.7315004289044e-06
451,Prune2,Visium,Heart,Up,1.08546776535362,1.7315004289044e-06
452,Casq1,Visium,Heart,Down,-1.76190780379097,1.7315004289044e-06
453,Ccl8,Visium,Heart,Up,1.68076124013567,1.88202082144257e-06
454,Myl7,Visium,Heart,Down,-1.25328615928745,2.01113261115045e-06
455,Ddc,Visium,Heart,Down,-3.10265136792,2.43334703392263e-06
456,Lars2,Visium,Heart,Up,0.880141562951086,2.48857657243854e-06
457,Fkbp5,Visium,Heart,Up,1.70989448757202,2.81309674369937e-06
458,Sln,Visium,Heart,Down,-1.18088876292819,3.39790590721993e-06
459,Cdh22,Visium,Heart,Up,2.91269629997881,3.79257253696534e-06
460,Efnb3,Visium,Heart,Down,-1.06931163874175,4.8050280523289e-06
461,Fmo2,Visium,Heart,Up,1.28053804422595,4.8050280523289e-06
462,Gm47283,Visium,Heart,Down,-1.70784337092676,4.91480961370053e-06
463,Kcnip2,Visium,Heart,Down,-1.16216287738458,5.05576344107923e-06
464,Gck,Visium,Heart,Up,1.29398061284583,9.19834788170334e-06
465,Acsm5,Visium,Heart,Up,1.91401479518826,1.11477711431233e-05
466,Tgm2,Visium,Heart,Up,0.739869780055013,1.11477711431233e-05
467,Prkcz,Visium,Heart,Up,1.3225969186492,1.16086770711364e-05
468,Myl4,Visium,Heart,Down,-0.992937745776419,1.224158460521e-05
469,Ptpn11,Visium,Heart,Up,0.746794274368047,1.26035007880564e-05
470,Cpxm2,Visium,Heart,Up,1.56152419670228,1.37926688011199e-05
471,Mmp3,Visium,Heart,Up,1.56873864011355,1.38572041641438e-05
472,Cdkn1a,Visium,Heart,Up,1.18257188692785,1.38572041641438e-05
473,AC149090.1,Visium,Heart,Up,0.826661562204067,1.76794537321065e-05
474,Stard10,Visium,Heart,Down,-0.767680530850652,1.76794537321065e-05
475,Tbc1d10c,Visium,Heart,Down,-1.49434446395384,1.76794537321065e-05
476,Ugp2,Visium,Heart,Up,0.830231876534985,1.89858686457444e-05
477,Tnni1,Visium,Heart,Down,-3.7045822464097,2.06057646635703e-05
478,Gm24474,Visium,Heart,Down,-1.40235295657151,2.07302501786113e-05
479,Abat,Visium,Heart,Up,0.952105498391574,2.63186771424847e-05
480,Cds1,Visium,Heart,Up,1.76585164330313,3.56108054910476e-05
481,Pum3,Visium,Heart,Down,-0.775366568841054,3.899585882795e-05
482,Syn2,Visium,Heart,Up,1.46241962932591,3.899585882795e-05
483,C4b,Visium,Heart,Up,1.6686804208772,3.92574668644545e-05
484,Gm5532,Visium,Heart,Up,0.799911770651812,4.96168728127303e-05
485,Gm40457,Visium,Heart,Up,1.59637055179416,5.42236724982988e-05
486,Cp,Visium,Heart,Up,0.791240586867593,5.42236724982988e-05
487,Tceal8,Visium,Heart,Down,-0.838163048318583,6.2437533410449e-05
488,Lrrc10,Visium,Heart,Up,0.665357148069507,6.48772048494379e-05
489,Prkcq,Visium,Heart,Up,1.73824354881332,6.62593360826696e-05
490,Ogdhl,Visium,Heart,Up,1.65541689795969,6.83614457326575e-05
491,Fhl1,Visium,Heart,Up,0.7921490697836,6.996519127831e-05
492,Slc22a1,Visium,Heart,Down,-1.42252767293364,7.73340193654518e-05
493,Ehd4,Visium,Heart,Up,0.798390489738316,9.14979836924572e-05
494,Ighg2c,Visium,Heart,Up,1.60814500501353,9.76418430273897e-05
495,Amy1,Visium,Heart,Up,1.22963176248144,0.0001019401259506
496,Lrrc3b,Visium,Heart,Down,-0.932029258091879,0.0001198201453692
497,Pth1r,Visium,Heart,Up,0.796393205111376,0.0001248163995698
498,Trim54,Visium,Heart,Up,0.841598803148568,0.0001272163101582
499,C3,Visium,Heart,Up,0.963766633313091,0.0001343205009483
500,Tppp3,Visium,Heart,Down,-0.725115724757425,0.000146114720492
501,Ifi205,Visium,Heart,Up,1.70856677500499,0.0001514147637429
502,Lyve1,Visium,Heart,Up,0.800016738103443,0.0001583803290759
503,Slc38a4,Visium,Heart,Down,-1.47710265648596,0.0001636361233435
504,Sult1a1,Visium,Heart,Up,0.7046137099764,0.0001839748676016
505,Ifi207,Visium,Heart,Up,1.20936895253489,0.0001839748676016
506,Lgals4,Visium,Heart,Down,-1.11582970524759,0.0001981331437539
507,Fetub,Visium,Heart,Up,1.76381262502533,0.0002202678101834
508,Hcn2,Visium,Heart,Up,0.797171236589621,0.0002247136005485
509,Sdf2l1,Visium,Heart,Down,-0.98411993757175,0.0002247136005485
510,Gm6563,Visium,Heart,Down,-1.3701958983934,0.0002247136005485
511,F13a1,Visium,Heart,Up,0.910149310194394,0.0002768867364811
512,Alas1,Visium,Heart,Up,0.60885983983476,0.0002768867364811
513,Adamts8,Visium,Heart,Up,1.87428061468562,0.0002768867364811
514,Cacna1g,Visium,Heart,Down,-1.11983172967723,0.0002788889719678
515,Mal,Visium,Heart,Up,1.02809460764355,0.0002788889719678
516,Fam124a,Visium,Heart,Up,0.984901324908084,0.0002788889719678
517,Apbb1ip,Visium,Heart,Up,1.24776339865937,0.0003012226791182
518,Ppip5k1,Visium,Heart,Up,0.714500382429784,0.000304129796752
519,Rxfp1,Visium,Heart,Down,-1.62459722269096,0.0003236498337193
520,Slc17a7,Visium,Heart,Up,0.891934943105425,0.0003565352826629
521,Rit1,Visium,Heart,Down,-0.724074897922209,0.0003967633699443
522,Slc16a6,Visium,Heart,Up,1.38202847580537,0.0004079060636475
523,Ankrd1,Visium,Heart,Up,1.03240575518559,0.0004183528711693
524,Selenos,Visium,Heart,Down,-0.683456001702643,0.0004204609815878
525,Alyref,Visium,Heart,Down,-0.638068521668351,0.0004475415523302
526,Nrep,Visium,Heart,Down,-0.945223757866135,0.0004475415523302
527,Gm16316,Visium,Heart,Down,-1.2724778064727,0.0004571786817117
528,Gfpt2,Visium,Heart,Up,0.814838455881324,0.0004916132990721
529,Lmntd1,Visium,Heart,Down,-1.46266435664863,0.000493996268338
530,Serinc3,Visium,Heart,Up,0.784964149135699,0.0004965552881622
531,AC123870.1,Visium,Heart,Down,-1.32374673315941,0.0005749174153387
532,Cnksr1,Visium,Heart,Up,1.24131687680564,0.0005869679557622
533,Ppil1,Visium,Heart,Down,-0.747067869557644,0.0006315985529758
534,Ric3,Visium,Heart,Up,1.69715494704677,0.0006361526074421
535,Ccr2,Visium,Heart,Up,1.63486205172459,0.0006407891263453
536,Ttll7,Visium,Heart,Up,1.39034011845259,0.0006407891263453
537,C5ar1,Visium,Heart,Up,1.08239037958013,0.0006506535538708
538,Pdlim5,Visium,Heart,Up,0.773031712320078,0.0006643187511265
539,Pde1c,Visium,Heart,Down,-0.680204631011066,0.0006892495453497
540,Impa2,Visium,Heart,Down,-0.926813829008326,0.0007158962171481
541,Dpep1,Visium,Heart,Up,0.844936528680526,0.0007192721731286
542,Mfsd4a,Visium,Heart,Up,1.48221624575003,0.0007192721731286
543,Cks1b,Visium,Heart,Down,-0.865874102240061,0.0007192721731286
544,Gm31659,Visium,Heart,Down,-1.18057924837688,0.0007643667247722
545,Wisp2,Visium,Heart,Up,0.93987316005109,0.0007643667247722
546,Gm32849,Visium,Heart,Down,-1.48002045457034,0.0008627088849022
547,Pltp,Visium,Heart,Up,0.575752245112774,0.0009271928005154
548,Dpm2,Visium,Heart,Down,-0.700687348899425,0.0010439227177583
549,Hspb6,Visium,Heart,Up,0.828969081106457,0.0011098162527686
550,Cd84,Visium,Heart,Up,1.35838837044921,0.0011297668904193
551,Thbd,Visium,Heart,Up,0.550306735502995,0.0011515485133239
552,Col3a1,Visium,Heart,Down,-0.60397382929628,0.0011526463623013
553,Fam78a,Visium,Heart,Down,-0.663009998616114,0.0011916314108589
554,Lrrcc1,Visium,Heart,Up,1.03030289971188,0.0012726348275586
555,A330102I10Rik,Visium,Heart,Down,-1.67496775368804,0.0012879587410526
556,Slc43a2,Visium,Heart,Up,0.736350165420057,0.0012981302071491
557,Lilr4b,Visium,Heart,Up,1.50287981875088,0.0013011051581684
558,Plin3,Visium,Heart,Up,0.665492019493781,0.0014021357688414
559,Ift81,Visium,Heart,Down,-0.71113818729818,0.001442614076378
560,Lox,Visium,Heart,Up,1.40632205690771,0.0015096876323739
561,Amot,Visium,Heart,Up,0.97398761345473,0.0015096876323739
562,Fbxw7,Visium,Heart,Down,-0.623788990985353,0.0015123127693697
563,Ccbe1,Visium,Heart,Up,1.56836924071671,0.0015901508676815
564,Tns1,Visium,Heart,Up,0.826257659383913,0.0016150327397661
565,Syvn1,Visium,Heart,Down,-0.624419081267875,0.0016224241890151
566,Cdh4,Visium,Heart,Up,1.73255266856309,0.0016378676437165
567,Qsox1,Visium,Heart,Up,0.670211478250676,0.0016707080081452
568,Lamb3,Visium,Heart,Down,-0.822670833984655,0.0016878385366006
569,1810021B22Rik,Visium,Heart,Down,-1.17562156398408,0.0017133854745856
570,Cacna1h,Visium,Heart,Down,-0.89715105330943,0.0018213591890901
571,Trnp1,Visium,Heart,Up,0.966701741293672,0.0018991307853836
572,Cyp4b1,Visium,Heart,Up,0.586367307893433,0.0019007799329194
573,Gm10073,Visium,Heart,Down,-0.722539811173257,0.0020251652346465
574,Syt12,Visium,Heart,Up,1.36077733627074,0.0020281280747501
575,Nrxn2,Visium,Heart,Up,1.06574181020493,0.0021100843727462
576,Siah2,Visium,Heart,Down,-0.766774315647669,0.0021224149299638
577,Apol11b,Visium,Heart,Up,1.87456198454707,0.0021228450184756
578,Camk2b,Visium,Heart,Up,1.04816229880294,0.0021486973894301
579,Pmf1,Visium,Heart,Down,-0.778438510553356,0.0022681200701859
580,B2m,Visium,Heart,Up,0.8224527221568,0.002290809936759
581,Rasl10b,Visium,Heart,Up,0.686375765139264,0.002290809936759
582,Capns1,Visium,Heart,Up,0.542850966583072,0.002290809936759
583,Megf9,Visium,Heart,Up,0.9157595091384,0.002290809936759
584,Gm15743,Visium,Heart,Up,1.34641639143774,0.0023187236614899
585,Cox16,Visium,Heart,Down,-0.839895177589326,0.0023842510825854
586,Inpp5a,Visium,Heart,Up,0.58246209859521,0.0023842510825854
587,Krt80,Visium,Heart,Up,1.38685161991602,0.002395024875626
588,Hcn4,Visium,Heart,Down,-1.10191562003457,0.0024088934971495
589,Dguok,Visium,Heart,Down,-0.560203997089075,0.0024375625656122
590,Mybphl,Visium,Heart,Down,-0.617110741742442,0.0024375625656122
591,Sac3d1,Visium,Heart,Down,-0.775635791496534,0.0024482199122671
592,Atp2a3,Visium,Heart,Up,0.88840036601175,0.0024482199122671
593,Gpr153,Visium,Heart,Down,-0.71063070948973,0.0024607448941437
594,Cep128,Visium,Heart,Down,-0.847288252357102,0.0024702761536886
595,Olfr1033,Visium,Heart,Up,0.943776898492071,0.0024751491165102
596,Itgb6,Visium,Heart,Down,-1.09162958469647,0.0024757170392802
597,Pcdh1,Visium,Heart,Up,0.656389304801886,0.0025336403150353
598,2810474O19Rik,Visium,Heart,Up,1.16439158732873,0.002620236365608
599,Pcdhb20,Visium,Heart,Up,1.27575334207176,0.0026310202295701
600,Gm11967,Visium,Heart,Up,1.54534388684056,0.0026877255933872
601,Tmem107,Visium,Heart,Down,-0.671198665334407,0.0026939749077913
602,Skap2,Visium,Heart,Up,1.03998843350661,0.0026988563643937
603,Mtg1,Visium,Heart,Down,-0.544191113529801,0.0027179906969391
604,Pirb,Visium,Heart,Up,0.938652207573704,0.002775845971797
605,Cfh,Visium,Heart,Up,0.570280739784461,0.002789908999984
606,Gpx7,Visium,Heart,Down,-0.633381128711368,0.002789908999984
607,Rnaset2b,Visium,Heart,Up,0.745911971788561,0.002789908999984
608,Ppp1r3d,Visium,Heart,Down,-0.666602932308806,0.0028027363326322
609,Ccl5,Visium,Heart,Up,0.964561348417573,0.0028049866564352
610,Six5,Visium,Heart,Down,-0.640192886646463,0.0028049866564352
611,Adra1b,Visium,Heart,Down,-0.680975925465666,0.0028070915732969
612,Sgk1,Visium,Heart,Up,0.678141729844978,0.002869919518907
613,Pla1a,Visium,Heart,Up,0.634964628573396,0.0028889543222067
614,Clic5,Visium,Heart,Up,0.597324007460967,0.0029106804284511
615,Scara5,Visium,Heart,Up,0.620307190392784,0.002963350571356
616,E330017L17Rik,Visium,Heart,Down,-0.832628256252472,0.0029946895405855
617,AL583891.1,Visium,Heart,Down,-1.3490083897833,0.0030281041837463
618,Nox4,Visium,Heart,Up,1.2980544594222,0.0030341257180242
619,Col11a2,Visium,Heart,Down,-1.75873802452666,0.0031661545046921
620,Mrc1,Visium,Heart,Up,0.694445157454202,0.003300519760137
621,Creld2,Visium,Heart,Down,-0.672216935523724,0.0033852225832195
622,Ube2v1,Visium,Heart,Up,1.42497818771595,0.0034412715480926
623,Fbln7,Visium,Heart,Up,1.36584032349696,0.0034621418839073
624,Med30,Visium,Heart,Down,-0.726487796674247,0.0035212833445137
625,Dcaf4,Visium,Heart,Down,-0.992611929045152,0.0036085210584627
626,Prkcd,Visium,Heart,Up,0.716353457178104,0.0036372339244386
627,Med31,Visium,Heart,Down,-0.840504540107038,0.0036385474182148
628,Eepd1,Visium,Heart,Down,-0.64875563715084,0.0036939386764922
629,Smim5,Visium,Heart,Down,-0.782132326878575,0.0037686081136073
630,Klhl41,Visium,Heart,Up,0.586259956845847,0.0038109395175203
631,Ankrd23,Visium,Heart,Up,0.748991160218055,0.0041032420471354
632,Rsph3a,Visium,Heart,Down,-0.996217554668443,0.0043129087136584
633,Ppp1r1b,Visium,Heart,Down,-1.12419742404139,0.0044007994839443
634,Dynll2,Visium,Heart,Up,0.526524932953072,0.0044135066712648
635,Ahsa1,Visium,Heart,Down,-0.660965145149208,0.0045423314717953
636,Pfkfb1,Visium,Heart,Up,0.869292655538492,0.0046509824395731
637,Fam160b2,Visium,Heart,Up,0.683383764575677,0.004702078056049
638,S100a9,Visium,Heart,Up,1.50169684796056,0.0047025141031858
639,Gpc1,Visium,Heart,Up,0.799197437416329,0.0047035117463061
640,Gja3,Visium,Heart,Down,-0.738923188544203,0.0047045337298589
641,Gm26870,Visium,Heart,Up,3.41196400149493,0.0047639179475914
642,Kcnj5,Visium,Heart,Down,-0.681828496774567,0.004816631097073
643,Acot1,Visium,Heart,Down,-1.15913599446297,0.0049448305591917
644,Zfyve21,Visium,Heart,Down,-0.563572478576521,0.0049619571253812
645,Gadd45g,Visium,Heart,Down,-0.827717281200199,0.0049928769620183
646,Anks1,Visium,Heart,Down,-0.599368348215404,0.0049962969966727
647,Mlf1,Visium,Heart,Down,-0.663810791938142,0.0049962969966727
648,Aplnr,Visium,Heart,Down,-0.651529649238359,0.0050336866264451
649,Ly6e,Visium,Heart,Up,0.530406664192621,0.0050437505213197
650,Sorcs2,Visium,Heart,Down,-1.06810690797522,0.0050911167570392
651,Nrtn,Visium,Heart,Down,-0.611142308593007,0.0051025857457828
652,Adamts5,Visium,Heart,Up,0.569170793553666,0.0051025857457828
653,Dnaja1,Visium,Heart,Down,-0.519521790388881,0.0052102907618065
654,Ctgf,Visium,Heart,Up,0.904383631260111,0.0052739368175092
655,Sod3,Visium,Heart,Up,0.522883285472072,0.0052906024216033
656,Abcb4,Visium,Heart,Up,0.930683156323601,0.0053008448336107
657,Plekhg1,Visium,Heart,Up,1.00216405148968,0.0053008448336107
658,Icam1,Visium,Heart,Up,0.844773259604329,0.0053008448336107
659,Zfp953,Visium,Heart,Down,-1.05093526515997,0.0053094091697014
660,Rrp15,Visium,Heart,Down,-0.897102123449974,0.0053339305398005
661,Tuba1c,Visium,Heart,Up,1.11771183517648,0.0053339305398005
662,Thy1,Visium,Heart,Up,0.628897306999504,0.005353750544373
663,Aldob,Visium,Heart,Up,1.5607677214982,0.0054891840781729
664,Gstp2,Visium,Heart,Down,-0.924495499889738,0.0055650303224407
665,Slc6a6,Visium,Heart,Up,1.13929660162085,0.0056970310761641
666,Tceal1,Visium,Heart,Down,-0.665917836846686,0.0057718712383791
667,Ddit4l,Visium,Heart,Down,-1.38857696459841,0.0057881625919735
668,Gm9493,Visium,Heart,Down,-0.858792359465623,0.0059227691107073
669,Maf,Visium,Heart,Up,0.624910850624372,0.0059227691107073
670,Fstl3,Visium,Heart,Up,0.69561865127445,0.0060181546656862
671,Vps37c,Visium,Heart,Down,-0.76983549610833,0.0061909253603358
672,Acsf2,Visium,Heart,Up,0.613267018293169,0.0061909253603358
673,Gm33609,Visium,Heart,Up,1.02763674895022,0.0064152984877571
674,Itga9,Visium,Heart,Up,0.699131045659769,0.0064568412331978
675,Mfge8,Visium,Heart,Up,0.499143410907406,0.006458573785441
676,Ppp1r14c,Visium,Heart,Down,-0.623371514967923,0.0066060463454681
677,Oas2,Visium,Heart,Up,0.996484951011158,0.0066366702970287
678,Dnajb12,Visium,Heart,Up,0.670560804815602,0.0067136453190022
679,9130011E15Rik,Visium,Heart,Down,-0.952202909191982,0.0067146458399387
680,Clic4,Visium,Heart,Up,0.535915483610432,0.0070140209016352
681,Il17d,Visium,Heart,Down,-0.705610610180971,0.0070638721555586
682,Itm2a,Visium,Heart,Down,-0.693675277373432,0.0071880506807477
683,Heatr5b,Visium,Heart,Down,-0.715127001425956,0.0074747620625206
684,Parp3,Visium,Heart,Up,0.59861231936472,0.0074995480550909
685,Trim67,Visium,Heart,Up,1.7646106923615,0.0077466183594267
686,Bex3,Visium,Heart,Down,-0.830352620440223,0.0078748628939149
687,Cmtm8,Visium,Heart,Down,-0.715208905922143,0.0080505160705148
688,C530008M17Rik,Visium,Heart,Down,-0.715294680817235,0.0081129227109483
689,Dmpk,Visium,Heart,Up,0.51815434143819,0.0081129227109483
690,Arc,Visium,Heart,Up,1.73049702253788,0.0082396122914244
691,Atp1b1,Visium,Heart,Up,0.533407121057473,0.0086287739813601
692,Tac1,Visium,Heart,Up,0.808077796341154,0.0086403338104069
693,Klra9,Visium,Heart,Up,1.50281021904363,0.0087872578568106
694,Pirt,Visium,Heart,Down,-1.06121265535728,0.0087895401409354
695,Rbm3,Visium,Heart,Up,0.551072383876602,0.0088008172888067
696,Rbm45,Visium,Heart,Up,1.15158854213932,0.0088841723851261
697,Ccl6,Visium,Heart,Up,0.591055776274093,0.0091802340267564
